Mouse_Gene_Symbol,Mouse_Ensembl_ID,Human_Gene_Symbol,Human_Ensembl_ID,Homology_Type,Confidence,Percent_ID
Arhgap18,ENSMUSG00000039031,,ENSG00000146376,ortholog_one2one,[],84.7662
Arhgap19,ENSMUSG00000025154,,ENSG00000213390,ortholog_one2one,[],87.8542
Arhgap20,ENSMUSG00000053199,,ENSG00000137727,ortholog_one2one,[],78.5894
Arhgap21,ENSMUSG00000036591,,ENSG00000107863,ortholog_one2one,[],86.3126
Arhgap22,ENSMUSG00000063506,,ENSG00000128805,ortholog_one2one,[],82.5215
Arhgap23,ENSMUSG00000049807,,ENSG00000275832,ortholog_one2one,[],92.0858
Arhgap24,ENSMUSG00000057315,,ENSG00000138639,ortholog_one2one,[],92.6471
Arhgap25,ENSMUSG00000030047,,ENSG00000163219,ortholog_one2one,[],87.3065
Arhgap27,ENSMUSG00000034255,,ENSG00000159314,ortholog_one2one,[],82.4522
Arhgap28,ENSMUSG00000024043,,ENSG00000088756,ortholog_one2one,[],84.6365
Arhgap29,ENSMUSG00000039831,,ENSG00000137962,ortholog_one2one,[],82.8707
Arhgap31,ENSMUSG00000022799,,ENSG00000031081,ortholog_one2one,[],77.8393
Arhgap32,ENSMUSG00000041444,,ENSG00000134909,ortholog_one2one,[],87.149
Arhgap33,ENSMUSG00000036882,,ENSG00000004777,ortholog_one2one,[],91.5307
Arhgap35,ENSMUSG00000058230,,ENSG00000160007,ortholog_one2one,[],97.7985
Arhgap39,ENSMUSG00000033697,,ENSG00000147799,ortholog_one2one,[],89.1382
Arhgap4,ENSMUSG00000031389,,ENSG00000089820,ortholog_one2one,[],81.2896
Arhgap42,ENSMUSG00000050730,,ENSG00000165895,ortholog_one2one,[],92.4485
Arhgap44,ENSMUSG00000033389,,ENSG00000006740,ortholog_one2one,[],93.7653
Arhgap5,ENSMUSG00000035133,,ENSG00000100852,ortholog_one2one,[],97.4035
Arhgap6,ENSMUSG00000031355,,ENSG00000047648,ortholog_one2one,[],86.1396
Arhgap8,ENSMUSG00000078954,,ENSG00000241484,ortholog_one2one,[],79.6767
Arhgap9,ENSMUSG00000040345,,ENSG00000123329,ortholog_one2one,[],67.7155
Arhgdia,ENSMUSG00000025132,,ENSG00000141522,ortholog_one2one,[],97.0588
Arhgdib,ENSMUSG00000030220,,ENSG00000111348,ortholog_one2one,[],87.0647
Arhgdig,ENSMUSG00000073433,,ENSG00000242173,ortholog_one2one,[],79.5556
Arhgef1,ENSMUSG00000040940,,ENSG00000076928,ortholog_one2one,[],88.3772
Arhgef10,ENSMUSG00000071176,,ENSG00000104728,ortholog_one2one,[],80.3571
Arhgef10l,ENSMUSG00000040964,,ENSG00000074964,ortholog_one2one,[],91.4777
Arhgef11,ENSMUSG00000041977,,ENSG00000132694,ortholog_one2one,[],84.8271
Arhgef12,ENSMUSG00000059495,,ENSG00000196914,ortholog_one2one,[],89.3135
Arhgef15,ENSMUSG00000052921,,ENSG00000198844,ortholog_one2one,[],85.2556
Arhgef16,ENSMUSG00000029032,,ENSG00000130762,ortholog_one2one,[],81.6643
Arhgef17,ENSMUSG00000032875,,ENSG00000110237,ortholog_one2one,[],87.0092
Arhgef18,ENSMUSG00000004568,,ENSG00000104880,ortholog_one2one,[],77.1492
Arhgef19,ENSMUSG00000028919,,ENSG00000142632,ortholog_one2one,[],84.788
Arhgef2,ENSMUSG00000028059,,ENSG00000116584,ortholog_one2one,[],87.5254
Arhgef25,ENSMUSG00000019467,,ENSG00000240771,ortholog_one2one,[],85.8621
Arhgef26,ENSMUSG00000036885,,ENSG00000114790,ortholog_one2one,[],86.5672
Arhgef28,ENSMUSG00000021662,,ENSG00000214944,ortholog_one2one,[],80.4692
Arhgef3,ENSMUSG00000021895,,ENSG00000163947,ortholog_one2one,[],89.924
Arhgef33,ENSMUSG00000054901,,ENSG00000214694,ortholog_one2one,[],88.046
Arhgef37,ENSMUSG00000045094,,ENSG00000183111,ortholog_one2one,[],79.5556
Arhgef38,ENSMUSG00000040969,,ENSG00000236699,ortholog_one2one,[],84.2986
Arhgef39,ENSMUSG00000051517,,ENSG00000137135,ortholog_one2one,[],86.5672
Arhgef40,ENSMUSG00000004562,,ENSG00000165801,ortholog_one2one,[],86.4384
Arhgef5,ENSMUSG00000033542,,ENSG00000050327,ortholog_one2one,[],65.1847
Arhgef6,ENSMUSG00000031133,,ENSG00000129675,ortholog_one2one,[],91.1082
Arhgef7,ENSMUSG00000031511,,ENSG00000102606,ortholog_one2one,[],84.6868
Arhgef9,ENSMUSG00000025656,,ENSG00000131089,ortholog_one2one,[],98.4704
Arid1a,ENSMUSG00000007880,,ENSG00000117713,ortholog_one2one,[],95.9737
Arid1b,ENSMUSG00000069729,,ENSG00000049618,ortholog_one2one,[],89.629
Arid2,ENSMUSG00000033237,,ENSG00000189079,ortholog_one2one,[],92.0436
Arid3a,ENSMUSG00000019564,,ENSG00000116017,ortholog_one2one,[],81.4503
Arid3b,ENSMUSG00000004661,,ENSG00000179361,ortholog_one2one,[],86.6071
Arid4a,ENSMUSG00000048118,,ENSG00000032219,ortholog_one2one,[],85.8393
Arid4b,ENSMUSG00000039219,,ENSG00000054267,ortholog_one2one,[],89.6341
Arid5a,ENSMUSG00000037447,,ENSG00000196843,ortholog_one2one,[],76.5993
Arid5b,ENSMUSG00000019947,,ENSG00000150347,ortholog_one2one,[],87.963
Arih1,ENSMUSG00000025234,,ENSG00000166233,ortholog_one2one,[],99.1023
Arih2,ENSMUSG00000064145,,ENSG00000177479,ortholog_one2one,[],97.9716
Arl1,ENSMUSG00000060904,,ENSG00000120805,ortholog_one2one,[],98.895
Arl10,ENSMUSG00000025870,,ENSG00000175414,ortholog_one2one,[],87.2951
Arl11,ENSMUSG00000043157,,ENSG00000152213,ortholog_one2one,[],77.551
Arl13b,ENSMUSG00000022911,,ENSG00000169379,ortholog_one2one,[],80.3738
Arl14ep,ENSMUSG00000027122,,ENSG00000152219,ortholog_one2one,[],92.6923
Arl15,ENSMUSG00000042348,,ENSG00000185305,ortholog_one2one,[],97.0588
Arl16,ENSMUSG00000057594,,ENSG00000214087,ortholog_one2one,[],84.9711
Arl2,ENSMUSG00000024944,,ENSG00000213465,ortholog_one2one,[],96.1957
Arl2bp,ENSMUSG00000031776,,ENSG00000102931,ortholog_one2one,[],94.4785
Arl3,ENSMUSG00000025035,,ENSG00000138175,ortholog_one2one,[],98.3516
Arl4a,ENSMUSG00000047446,,ENSG00000122644,ortholog_one2one,[],99.5
Arl4c,ENSMUSG00000049866,,ENSG00000188042,ortholog_one2one,[],95.5224
Arl4d,ENSMUSG00000034936,,ENSG00000175906,ortholog_one2one,[],95.0249
Arl5a,ENSMUSG00000036093,,ENSG00000162980,ortholog_one2one,[],98.8827
Arl5b,ENSMUSG00000017418,,ENSG00000165997,ortholog_one2one,[],100.0
Arl5c,ENSMUSG00000038352,,ENSG00000141748,ortholog_one2one,[],81.5642
Arl6,ENSMUSG00000022722,,ENSG00000113966,ortholog_one2one,[],81.7204
Arl6ip1,ENSMUSG00000030654,,ENSG00000170540,ortholog_one2one,[],96.5517
Arl6ip4,ENSMUSG00000029404,,ENSG00000182196,ortholog_one2one,[],81.4346
Arl6ip5,ENSMUSG00000035199,,ENSG00000144746,ortholog_one2one,[],90.4255
Arl6ip6,ENSMUSG00000026960,,ENSG00000177917,ortholog_one2one,[],81.8584
Arl8a,ENSMUSG00000026426,,ENSG00000143862,ortholog_one2one,[],99.4624
Arl8b,ENSMUSG00000030105,,ENSG00000134108,ortholog_one2one,[],100.0
Arl9,ENSMUSG00000063820,,ENSG00000196503,ortholog_one2one,[],55.4717
Armc1,ENSMUSG00000027599,,ENSG00000104442,ortholog_one2one,[],98.227
Armc10,ENSMUSG00000038525,,ENSG00000170632,ortholog_one2one,[],70.8455
Armc12,ENSMUSG00000024223,,ENSG00000157343,ortholog_one2one,[],83.2353
Armc2,ENSMUSG00000071324,,ENSG00000118690,ortholog_one2one,[],72.895
Armc3,ENSMUSG00000037683,,ENSG00000165309,ortholog_one2one,[],82.9128
Odad2,ENSMUSG00000061802,,ENSG00000169126,ortholog_one2one,[],85.0575
Armc5,ENSMUSG00000042178,,ENSG00000140691,ortholog_one2one,[],86.2032
Armc6,ENSMUSG00000002343,,ENSG00000105676,ortholog_one2one,[],78.2435
Armc7,ENSMUSG00000057219,,ENSG00000125449,ortholog_one2one,[],83.8384
Armc8,ENSMUSG00000032468,,ENSG00000114098,ortholog_one2one,[],98.8113
Armc9,ENSMUSG00000062590,,ENSG00000135931,ortholog_one2one,[],85.5746
Armcx1,ENSMUSG00000033460,,ENSG00000126947,ortholog_one2one,[],84.7682
Armcx2,ENSMUSG00000033436,,ENSG00000184867,ortholog_one2one,[],77.8481
Armcx3,ENSMUSG00000049047,,ENSG00000102401,ortholog_one2one,[],96.3061
Armcx4,ENSMUSG00000049804,,ENSG00000196440,ortholog_one2one,[],58.7336
Armcx5,ENSMUSG00000072969,,ENSG00000125962,ortholog_one2one,[],61.2903
Armcx6,ENSMUSG00000050394,,ENSG00000198960,ortholog_one2one,[],70.0
Armt1,ENSMUSG00000061759,,ENSG00000146476,ortholog_one2one,[],77.0975
Arnt,ENSMUSG00000015522,,ENSG00000143437,ortholog_one2one,[],91.8885
Arnt2,ENSMUSG00000015709,,ENSG00000172379,ortholog_one2one,[],97.0711
Arntl,ENSMUSG00000055116,,ENSG00000133794,ortholog_one2one,[],98.4026
Arntl2,ENSMUSG00000040187,,ENSG00000029153,ortholog_one2one,[],65.566
Arpc1a,ENSMUSG00000029621,,ENSG00000241685,ortholog_one2one,[],97.5676
Arpc1b,ENSMUSG00000029622,,ENSG00000130429,ortholog_one2one,[],97.3118
Arpc2,ENSMUSG00000006304,,ENSG00000163466,ortholog_one2one,[],99.3333
Arpc3,ENSMUSG00000029465,,ENSG00000111229,ortholog_one2one,[],97.7528
Arpc4,ENSMUSG00000079426,,ENSG00000241553,ortholog_one2one,[],100.0
Arpc5,ENSMUSG00000008475,,ENSG00000162704,ortholog_one2one,[],99.3377
Arpc5l,ENSMUSG00000026755,,ENSG00000136950,ortholog_one2one,[],96.732
Arpp19,ENSMUSG00000007656,,ENSG00000128989,ortholog_one2one,[],99.1071
Arpp21,ENSMUSG00000032503,,ENSG00000172995,ortholog_one2one,[],82.7627
Arrb1,ENSMUSG00000018909,,ENSG00000137486,ortholog_one2one,[],97.3684
Arrb2,ENSMUSG00000060216,,ENSG00000141480,ortholog_one2one,[],96.8215
Arrdc1,ENSMUSG00000026972,,ENSG00000197070,ortholog_one2one,[],85.2194
Arrdc2,ENSMUSG00000002910,,ENSG00000105643,ortholog_one2one,[],80.8354
Arrdc3,ENSMUSG00000074794,,ENSG00000113369,ortholog_one2one,[],98.0676
Arrdc4,ENSMUSG00000042659,,ENSG00000140450,ortholog_one2one,[],86.1244
Arsa,ENSMUSG00000052456,,ENSG00000198356,ortholog_one2one,[],99.7126
Arsb,ENSMUSG00000042082,,ENSG00000113273,ortholog_one2one,[],78.0488
Arsg,ENSMUSG00000020604,,ENSG00000141337,ortholog_one2one,[],82.4762
Arsi,ENSMUSG00000036412,,ENSG00000183876,ortholog_one2one,[],95.9578
Arsj,ENSMUSG00000046561,,ENSG00000180801,ortholog_one2one,[],89.8164
Arsk,ENSMUSG00000021592,,ENSG00000164291,ortholog_one2one,[],82.0896
Art3,ENSMUSG00000034842,,ENSG00000156219,ortholog_one2one,[],52.4422
Art4,ENSMUSG00000030217,,ENSG00000111339,ortholog_one2one,[],59.2357
Artn,ENSMUSG00000028539,,ENSG00000117407,ortholog_one2one,[],77.2727
Arv1,ENSMUSG00000031982,,ENSG00000173409,ortholog_one2one,[],79.3358
As3mt,ENSMUSG00000003559,,ENSG00000214435,ortholog_one2one,[],76.8
Asah1,ENSMUSG00000031591,,ENSG00000104763,ortholog_one2one,[],79.2405
Asap1,ENSMUSG00000022377,,ENSG00000153317,ortholog_one2one,[],96.3685
Asap2,ENSMUSG00000052632,,ENSG00000151693,ortholog_one2one,[],94.2346
Asap3,ENSMUSG00000036995,,ENSG00000088280,ortholog_one2one,[],81.5061
Asb1,ENSMUSG00000026311,,ENSG00000065802,ortholog_one2one,[],93.7313
Asb11,ENSMUSG00000031382,,ENSG00000165192,ortholog_one2one,[],90.7121
Asb13,ENSMUSG00000033781,,ENSG00000196372,ortholog_one2one,[],97.8417
Asb15,ENSMUSG00000029685,,ENSG00000146809,ortholog_one2one,[],87.7551
Asb2,ENSMUSG00000021200,,ENSG00000100628,ortholog_one2one,[],89.7638
Asb3,ENSMUSG00000020305,,ENSG00000115239,ortholog_one2one,[],83.9768
Asb4,ENSMUSG00000042607,,ENSG00000005981,ortholog_one2one,[],92.4883
Asb5,ENSMUSG00000031519,,ENSG00000164122,ortholog_one2one,[],93.617
Asb6,ENSMUSG00000039483,,ENSG00000148331,ortholog_one2one,[],89.3112
Asb7,ENSMUSG00000030509,,ENSG00000183475,ortholog_one2one,[],99.3711
Asb8,ENSMUSG00000048175,,ENSG00000177981,ortholog_one2one,[],97.2222
Asb9,ENSMUSG00000031384,,ENSG00000102048,ortholog_one2one,[],73.8095
Ascc1,ENSMUSG00000044475,,ENSG00000138303,ortholog_one2one,[],86.5546
Ascc2,ENSMUSG00000020412,,ENSG00000100325,ortholog_one2one,[],86.9221
Ascc3,ENSMUSG00000038774,,ENSG00000112249,ortholog_one2one,[],92.0527
Ascl3,ENSMUSG00000035951,,ENSG00000176009,ortholog_one2one,[],65.1934
Ascl4,ENSMUSG00000085111,,ENSG00000187855,ortholog_one2one,[],56.3953
Asf1a,ENSMUSG00000019857,,ENSG00000111875,ortholog_one2one,[],99.5098
Asf1b,ENSMUSG00000005470,,ENSG00000105011,ortholog_one2one,[],91.5842
Ash1l,ENSMUSG00000028053,,ENSG00000116539,ortholog_one2one,[],92.0378
Ash2l,ENSMUSG00000031575,,ENSG00000129691,ortholog_one2one,[],95.5414
Asic2,ENSMUSG00000020704,,ENSG00000108684,ortholog_one2one,[],97.1581
Asic5,ENSMUSG00000028008,,ENSG00000256394,ortholog_one2one,[],77.0297
Asl,ENSMUSG00000025533,,ENSG00000126522,ortholog_one2one,[],93.9655
Get3,ENSMUSG00000052456,,ENSG00000198356,ortholog_one2one,[],99.7126
Asns,ENSMUSG00000029752,,ENSG00000070669,ortholog_one2one,[],93.9394
Asnsd1,ENSMUSG00000026095,,ENSG00000138381,ortholog_one2one,[],74.8056
Aspa,ENSMUSG00000020774,,ENSG00000108381,ortholog_one2one,[],86.262
Aspdh,ENSMUSG00000038704,,ENSG00000204653,ortholog_one2one,[],88.3392
Aspg,ENSMUSG00000037686,,ENSG00000166183,ortholog_one2one,[],78.7085
Asph,ENSMUSG00000028207,,ENSG00000198363,ortholog_one2one,[],81.6623
Aspm,ENSMUSG00000033952,,ENSG00000066279,ortholog_one2one,[],62.2376
Aspn,ENSMUSG00000021388,,ENSG00000106819,ortholog_one2one,[],89.4737
Asprv1,ENSMUSG00000033508,,ENSG00000244617,ortholog_one2one,[],80.695
Aspscr1,ENSMUSG00000025142,,ENSG00000169696,ortholog_one2one,[],79.566
Asrgl1,ENSMUSG00000024654,,ENSG00000162174,ortholog_one2one,[],77.5974
Ass1,ENSMUSG00000076441,,ENSG00000130707,ortholog_one2one,[],96.8447
Aste1,ENSMUSG00000032567,,ENSG00000034533,ortholog_one2one,[],78.056
Astn1,ENSMUSG00000026587,,ENSG00000152092,ortholog_one2one,[],97.9134
Astn2,ENSMUSG00000028373,,ENSG00000148219,ortholog_one2one,[],97.3861
Ints13,ENSMUSG00000040250,,ENSG00000064102,ortholog_one2one,[],95.6091
Asxl1,ENSMUSG00000042548,,ENSG00000171456,ortholog_one2one,[],73.4588
Asxl2,ENSMUSG00000037486,,ENSG00000143970,ortholog_one2one,[],77.4913
Asxl3,ENSMUSG00000045215,,ENSG00000141431,ortholog_one2one,[],82.1619
Atad1,ENSMUSG00000013662,,ENSG00000138138,ortholog_one2one,[],100.0
Atad2b,ENSMUSG00000052812,,ENSG00000119778,ortholog_one2one,[],91.701
Atad3a,ENSMUSG00000029036,,ENSG00000197785,ortholog_one2one,[],91.2969
Atad5,ENSMUSG00000017550,,ENSG00000176208,ortholog_one2one,[],68.9262
Atat1,ENSMUSG00000024426,,ENSG00000137343,ortholog_one2one,[],89.7862
Ate1,ENSMUSG00000030850,,ENSG00000107669,ortholog_one2one,[],81.4672
Atf1,ENSMUSG00000023027,,ENSG00000123268,ortholog_one2one,[],91.1439
Atf2,ENSMUSG00000027104,,ENSG00000115966,ortholog_one2one,[],95.6436
Atf3,ENSMUSG00000026628,,ENSG00000162772,ortholog_one2one,[],95.0276
Atf4,ENSMUSG00000042406,,ENSG00000128272,ortholog_one2one,[],86.6097
Atf5,ENSMUSG00000038539,,ENSG00000169136,ortholog_one2one,[],87.9433
Atf6,ENSMUSG00000026663,,ENSG00000118217,ortholog_one2one,[],85.0746
Atf6b,ENSMUSG00000015461,,ENSG00000213676,ortholog_one2one,[],87.909
Atf7,ENSMUSG00000038539,,ENSG00000169136,ortholog_one2one,[],87.9433
Atf7ip,ENSMUSG00000030213,,ENSG00000171681,ortholog_one2one,[],74.8819
Atf7ip2,ENSMUSG00000039200,,ENSG00000166669,ortholog_one2one,[],43.695
Atg10,ENSMUSG00000021619,,ENSG00000152348,ortholog_one2one,[],77.7273
Atg101,ENSMUSG00000037204,,ENSG00000123395,ortholog_one2one,[],98.6239
Atg12,ENSMUSG00000032905,,ENSG00000145782,ortholog_one2one,[],89.2857
Atg13,ENSMUSG00000027244,,ENSG00000175224,ortholog_one2one,[],88.0
Atg14,ENSMUSG00000037526,,ENSG00000126775,ortholog_one2one,[],93.0894
Atg16l1,ENSMUSG00000026289,,ENSG00000085978,ortholog_one2one,[],94.0692
Atg16l2,ENSMUSG00000047767,,ENSG00000168010,ortholog_one2one,[],82.5525
Atg2b,ENSMUSG00000041341,,ENSG00000066739,ortholog_one2one,[],90.9528
Atg3,ENSMUSG00000022663,,ENSG00000144848,ortholog_one2one,[],97.4522
Atg4b,ENSMUSG00000026280,,ENSG00000168397,ortholog_one2one,[],94.6565
Atg4c,ENSMUSG00000028550,,ENSG00000125703,ortholog_one2one,[],90.393
Atg4d,ENSMUSG00000002820,,ENSG00000130734,ortholog_one2one,[],86.2869
Atg5,ENSMUSG00000038160,,ENSG00000057663,ortholog_one2one,[],96.7273
Atg7,ENSMUSG00000030314,,ENSG00000197548,ortholog_one2one,[],92.6031
Atg9a,ENSMUSG00000033124,,ENSG00000198925,ortholog_one2one,[],97.0203
Atg9b,ENSMUSG00000038295,,ENSG00000181652,ortholog_one2one,[],86.5801
Pgghg,ENSMUSG00000062031,,ENSG00000142102,ortholog_one2one,[],72.0488
Atic,ENSMUSG00000026192,,ENSG00000138363,ortholog_one2one,[],91.0473
Atl1,ENSMUSG00000021066,,ENSG00000198513,ortholog_one2one,[],96.595
Atl2,ENSMUSG00000059811,,ENSG00000119787,ortholog_one2one,[],97.7702
Atl3,ENSMUSG00000024759,,ENSG00000184743,ortholog_one2one,[],94.6396
Atm,ENSMUSG00000034218,,ENSG00000149311,ortholog_one2one,[],84.195
Atmin,ENSMUSG00000047388,,ENSG00000166454,ortholog_one2one,[],79.2224
Atn1,ENSMUSG00000004263,,ENSG00000111676,ortholog_one2one,[],92.8571
Atoh8,ENSMUSG00000037621,,ENSG00000168874,ortholog_one2one,[],87.8505
Atox1,ENSMUSG00000018585,,ENSG00000177556,ortholog_one2one,[],85.2941
Atp10a,ENSMUSG00000025324,,ENSG00000206190,ortholog_one2one,[],80.9206
Atp10b,ENSMUSG00000055415,,ENSG00000118322,ortholog_one2one,[],83.7098
Atp11a,ENSMUSG00000031441,,ENSG00000068650,ortholog_one2one,[],91.8871
Atp11b,ENSMUSG00000037400,,ENSG00000058063,ortholog_one2one,[],93.373
Atp11c,ENSMUSG00000062949,,ENSG00000101974,ortholog_one2one,[],94.5084
Atp12a,ENSMUSG00000022229,,ENSG00000075673,ortholog_one2one,[],86.6217
Atp13a1,ENSMUSG00000031862,,ENSG00000105726,ortholog_one2one,[],94.9336
Atp13a2,ENSMUSG00000036622,,ENSG00000159363,ortholog_one2one,[],85.4237
Atp13a3,ENSMUSG00000022533,,ENSG00000133657,ortholog_one2one,[],89.172
Atp13a4,ENSMUSG00000038094,,ENSG00000127249,ortholog_one2one,[],87.291
Atp1a1,ENSMUSG00000033161,,ENSG00000163399,ortholog_one2one,[],96.8719
Atp1a2,ENSMUSG00000007097,,ENSG00000018625,ortholog_one2one,[],99.1176
Atp1a3,ENSMUSG00000040907,,ENSG00000105409,ortholog_one2one,[],98.9141
Atp1b1,ENSMUSG00000026576,,ENSG00000143153,ortholog_one2one,[],94.0594
Atp1b2,ENSMUSG00000041329,,ENSG00000129244,ortholog_one2one,[],97.2414
Atp1b3,ENSMUSG00000032412,,ENSG00000069849,ortholog_one2one,[],73.4767
Atp2a2,ENSMUSG00000029467,,ENSG00000174437,ortholog_one2one,[],98.8484
Atp2a3,ENSMUSG00000020788,,ENSG00000074370,ortholog_one2one,[],94.6947
Atp2b1,ENSMUSG00000019943,,ENSG00000070961,ortholog_one2one,[],99.5082
Atp2b2,ENSMUSG00000030302,,ENSG00000157087,ortholog_one2one,[],98.3105
Atp2b4,ENSMUSG00000026463,,ENSG00000058668,ortholog_one2one,[],84.6473
Atp2c1,ENSMUSG00000032570,,ENSG00000017260,ortholog_one2one,[],96.6268
Atp4a,ENSMUSG00000005553,,ENSG00000105675,ortholog_one2one,[],97.971
Atp5a1,ENSMUSG00000025428,,ENSG00000152234,ortholog_one2one,[],97.4684
Atp5b,ENSMUSG00000025393,,ENSG00000110955,ortholog_one2one,[],96.0302
Atp5c1,ENSMUSG00000025781,,ENSG00000165629,ortholog_one2one,[],91.2752
Atp5d,ENSMUSG00000003072,,ENSG00000099624,ortholog_one2one,[],86.3095
Atp5e,ENSMUSG00000016252,,ENSG00000124172,ortholog_one2one,[],90.1961
Atp5pb,ENSMUSG00000000563,,ENSG00000116459,ortholog_one2one,[],79.6875
Atp5g2,ENSMUSG00000062683,,ENSG00000135390,ortholog_one2one,[],91.4894
Atp5g3,ENSMUSG00000018770,,ENSG00000154518,ortholog_one2one,[],95.0704
Atp5h,ENSMUSG00000034566,,ENSG00000167863,ortholog_one2one,[],81.3665
Atp5j,ENSMUSG00000022890,,ENSG00000154723,ortholog_one2one,[],80.5556
Atp5j2,ENSMUSG00000038690,,ENSG00000241468,ortholog_one2one,[],75.5319
Atp5k,ENSMUSG00000050856,,ENSG00000169020,ortholog_one2one,[],86.9565
Dmac2l,ENSMUSG00000054894,,ENSG00000125375,ortholog_one2one,[],78.0
Dmac2,ENSMUSG00000057229,,ENSG00000105341,ortholog_one2one,[],67.3152
Atp6ap1,ENSMUSG00000019087,,ENSG00000071553,ortholog_one2one,[],85.7447
Atp6ap2,ENSMUSG00000031007,,ENSG00000182220,ortholog_one2one,[],94.0
Atp6v0a1,ENSMUSG00000019302,,ENSG00000033627,ortholog_one2one,[],95.5795
Atp6v0a2,ENSMUSG00000038023,,ENSG00000185344,ortholog_one2one,[],91.5888
Atp6v0a4,ENSMUSG00000038600,,ENSG00000105929,ortholog_one2one,[],85.4762
Atp6v0b,ENSMUSG00000033379,,ENSG00000117410,ortholog_one2one,[],96.0976
Atp6v0d1,ENSMUSG00000013160,,ENSG00000159720,ortholog_one2one,[],99.7151
Atp6v0d2,ENSMUSG00000028238,,ENSG00000147614,ortholog_one2one,[],93.1429
Atp6v0e,ENSMUSG00000015575,,ENSG00000113732,ortholog_one2one,[],65.4321
Atp6v0e2,ENSMUSG00000039347,,ENSG00000171130,ortholog_one2one,[],67.9012
Atp6v1a,ENSMUSG00000052459,,ENSG00000114573,ortholog_one2one,[],98.0551
Atp6v1b1,ENSMUSG00000006269,,ENSG00000116039,ortholog_one2one,[],93.7622
Atp6v1b2,ENSMUSG00000006273,,ENSG00000147416,ortholog_one2one,[],99.0215
Atp6v1c1,ENSMUSG00000022295,,ENSG00000155097,ortholog_one2one,[],98.1675
Atp6v1c2,ENSMUSG00000020566,,ENSG00000143882,ortholog_one2one,[],91.5691
Atp6v1d,ENSMUSG00000021114,,ENSG00000100554,ortholog_one2one,[],98.3806
Atp6v1e1,ENSMUSG00000019210,,ENSG00000131100,ortholog_one2one,[],98.6726
Atp6v1f,ENSMUSG00000004285,,ENSG00000128524,ortholog_one2one,[],98.3193
Atp6v1g1,ENSMUSG00000039105,,ENSG00000136888,ortholog_one2one,[],94.9153
Atp6v1g2,ENSMUSG00000024403,,ENSG00000213760,ortholog_one2one,[],94.9153
Atp6v1g3,ENSMUSG00000026394,,ENSG00000151418,ortholog_one2one,[],83.8983
Atp6v1h,ENSMUSG00000033793,,ENSG00000047249,ortholog_one2one,[],98.5507
Atp7a,ENSMUSG00000006567,,ENSG00000123191,ortholog_one2one,[],82.6621
Atp7b,ENSMUSG00000006567,,ENSG00000123191,ortholog_one2one,[],82.6621
Atp8a1,ENSMUSG00000037685,,ENSG00000124406,ortholog_one2one,[],98.11
Atp8a2,ENSMUSG00000021983,,ENSG00000132932,ortholog_one2one,[],91.4141
Atp8b1,ENSMUSG00000039529,,ENSG00000081923,ortholog_one2one,[],94.4844
Atp8b2,ENSMUSG00000060671,,ENSG00000143515,ortholog_one2one,[],96.8908
Atp8b4,ENSMUSG00000060131,,ENSG00000104043,ortholog_one2one,[],86.4094
Atp9a,ENSMUSG00000027546,,ENSG00000054793,ortholog_one2one,[],97.9943
Atp9b,ENSMUSG00000024566,,ENSG00000166377,ortholog_one2one,[],93.1997
Atpaf1,ENSMUSG00000028710,,ENSG00000123472,ortholog_one2one,[],89.939
Atpaf2,ENSMUSG00000042709,,ENSG00000171953,ortholog_one2one,[],87.1972
Atpif1,ENSMUSG00000054428,,ENSG00000130770,ortholog_one2one,[],67.9245
Atr,ENSMUSG00000032409,,ENSG00000175054,ortholog_one2one,[],90.469
Atraid,ENSMUSG00000013622,,ENSG00000138085,ortholog_one2one,[],77.7293
Atrip,ENSMUSG00000025646,,ENSG00000164053,ortholog_one2one,[],74.2099
Atrn,ENSMUSG00000027312,,ENSG00000088812,ortholog_one2one,[],93.282
Atrnl1,ENSMUSG00000054843,,ENSG00000107518,ortholog_one2one,[],96.0116
Atrx,ENSMUSG00000031229,,ENSG00000085224,ortholog_one2one,[],83.748
Atxn1,ENSMUSG00000046876,,ENSG00000124788,ortholog_one2one,[],86.9939
Atxn10,ENSMUSG00000016541,,ENSG00000130638,ortholog_one2one,[],82.9474
Atxn1l,ENSMUSG00000069895,,ENSG00000224470,ortholog_one2one,[],93.4688
Atxn2,ENSMUSG00000042605,,ENSG00000204842,ortholog_one2one,[],90.9957
Atxn2l,ENSMUSG00000032637,,ENSG00000168488,ortholog_one2one,[],92.8372
Atxn3,ENSMUSG00000021189,,ENSG00000123594,ortholog_one2one,[],65.9155
Atxn7,ENSMUSG00000021738,,ENSG00000163635,ortholog_one2one,[],84.1928
Atxn7l1,ENSMUSG00000020564,,ENSG00000146776,ortholog_one2one,[],89.3148
Atxn7l2,ENSMUSG00000048997,,ENSG00000162650,ortholog_one2one,[],82.4934
Atxn7l3,ENSMUSG00000059995,,ENSG00000087152,ortholog_one2one,[],99.4236
Atxn7l3b,ENSMUSG00000074748,,ENSG00000253719,ortholog_one2one,[],93.8144
Auh,ENSMUSG00000021460,,ENSG00000148090,ortholog_one2one,[],87.3156
Aup1,ENSMUSG00000068328,,ENSG00000115307,ortholog_one2one,[],90.2439
Aurka,ENSMUSG00000027496,,ENSG00000087586,ortholog_one2one,[],82.3821
Aurkaip1,ENSMUSG00000065990,,ENSG00000175756,ortholog_one2one,[],68.8442
Aurkb,ENSMUSG00000020897,,ENSG00000178999,ortholog_one2one,[],84.3023
